RowNum	Transcript	PnPs	dNdS	Alpha_original	Alpha_Asymptotic	Alpha_Default	Mk_test	NI
209	Manes.01G025900.1.v7.1	NA	0.13661	-4.49008125320255	-2.81580115470815	1.00688719870473	NA	NA
210	Manes.01G026000.4.v7.1	4.5	0.54454	0.0817938076174386	-1.55057275661823	-0.240142541708705	-7.26385573144305	8.26385573144305
211	Manes.01G026100.2.v7.1	1.2	0.19872	-3.31331953071084	-4.3589727502771	-2.9104435050993	-5.03864734299517	6.03864734299517
212	Manes.01G026200.1.v7.1	1.34615384615385	0.40493	-0.825328908163408	-2.67293073727367	-2.38631918283327	-2.32441124676821	3.32441124676821
213	Manes.01G026300.1.v7.1	0.333333333333333	0.06778	-25.5565063440543	-7.54580957033927	-8.9411732666618	-3.91787154519523	4.91787154519523
214	Manes.01G026400.3.v7.1	2.4	0.23184	-0.848565513161786	-3.9236949360001	-3.68940157097591	-9.351966873706	10.351966873706
215	Manes.01G026500.2.v7.1	1.66666666666667	0.4989	0.14096727085302	-2.03524897631933	6.64879097651196	-2.3406828355716	3.3406828355716
216	Manes.01G026600.1.v7.1	0.666666666666667	0.24156	-5.20963735717834	-2.15410151475725	-6.07522317060321	-1.7598388254126	2.7598388254126
217	Manes.01G026700.1.v7.1	2	0.35333	-0.0613307672713894	-8.83705927982285	-11.2480994190755	-4.66043075878074	5.66043075878074
218	Manes.01G026800.2.v7.1	0	0.18472	NA	NA	NA	1	0
219	Manes.01G026900.1.v7.1	0.75	0.53866	-1.47527815938316	-1.35924949566207	-3.72977796815878	-0.392343964653028	1.39234396465303
220	Manes.01G027000.1.v7.1	0.548387096774194	0.12701	-13.0892345816119	-3.38447396200844	-4.13637988227956	-3.31766866210687	4.31766866210687
221	Manes.01G027100.1.v7.1	1	0.17415	-6.65623504641593	-2.24199426606607	-1.50006384873435	-4.74217628481194	5.74217628481194
222	Manes.01G027200.1.v7.1	1	0.22887	-3.36929261152619	-3.74053969616567	-5.03961579219403	-3.36929261152619	4.36929261152619
223	Manes.01G027400.5.v7.1	0.3	0.12729	-14.7121533506167	-3.50348344444428	-5.1154848431255	-1.35682300259251	2.35682300259251
224	Manes.01G027500.1.v7.1	1	0.31229	-1.28725131860039	-3.1834564440207	-3.59409798653512	-2.20215184604054	3.20215184604054
225	Manes.01G027600.1.v7.1	0.545454545454545	0.25666	-6.23580946443878	-0.45309288425205	0.0654062620427056	-1.12520277976523	2.12520277976523
226	Manes.01G027700.4.v7.1	0.75	0.21916	-6.6047940621768	-2.94995273677243	-5.85919360086338	-2.42215732797956	3.42215732797956
227	Manes.01G027800.1.v7.1	0.125	0.10373	-18.2808252193194	-7.87932740363393	-18.8101807109995	-0.205051576207462	1.20505157620746
228	Manes.01G027900.2.v7.1	0.666666666666667	0.36179	-1.76403438458774	-2.66364934938281	-4.22058586574716	-0.842689589725164	1.84268958972516
229	Manes.01G028000.2.v7.1	2.5	0.5499	0.480425012339906	-6.74639072511413	-8.70447706034528	-3.54628114202582	4.54628114202582
230	Manes.01G028100.1.v7.1	NA	0.25019	-1.66464153909695	-3.78424276337862	-2.42750262488681	NA	NA
231	Manes.01G028200.4.v7.1	0.5	0.22771	-3.39155065653682	-5.51413347386296	-7.9145822147865	-1.19577532826841	2.19577532826841
232	Manes.01G028300.1.v7.1	0.25	0.17568	-21.7686703096539	-1.27686703096539	11.691788099575	-0.42304189435337	1.42304189435337
233	Manes.01G028400.3.v7.1	1.42857142857143	0.26291	-2.2602139787108	-3.50424299690308	-4.43779931427612	-4.43368996451801	5.43368996451801
234	Manes.01G028500.1.v7.1	NA	0.04571	NA	NA	NA	NA	NA
235	Manes.01G028600.1.v7.1	0	0.07218	NA	NA	NA	1	0
236	Manes.01G028700.4.v7.1	1.2	0.11023	-10.339925610088	-4.47140379630705	-3.16217947029622	-9.88632858568448	10.8863285856845
237	Manes.01G028800.1.v7.1	1.4	0.15423	-3.86286714646956	-3.5768161378537	-3.23721807944785	-8.07735200674317	9.07735200674317
238	Manes.01G028900.1.v7.1	1	0.15105	-2.97219463753724	-17.5764326332587	-41.1786295216638	-5.6203243958954	6.6203243958954
239	Manes.01G029100.1.v7.1	1.42857142857143	0.31216	-1.44972412337564	-3.31829830855971	-3.37454875205729	-3.57640770300945	4.57640770300945
240	Manes.01G029200.1.v7.1	0.6	0.27576	-3.23073203752055	-2.89586714651989	-5.43724401146704	-1.17580504786771	2.17580504786771
241	Manes.01G029300.2.v7.1	0.666666666666667	0.33325	-2.42942878576787	-1.86964945119775	-2.05132601831777	-1.00050012503126	2.00050012503126
242	Manes.01G029400.2.v7.1	0.333333333333333	0.22226	-3.49923513002789	-4.16461497320103	-5.90558008364385	-0.49974504334263	1.49974504334263
243	Manes.01G029500.1.v7.1	NA	0.58249	0.754747475738394	-7.31559340074508	-0.93413260867278	NA	NA
244	Manes.01G029700.1.v7.1	1.33333333333333	0.18474	-3.059759662228	-4.31338687898961	0.477759311710475	-6.21735051062753	7.21735051062753
245	Manes.01G029800.1.v7.1	0.571428571428571	0.1754	-6.60167236792094	-4.6085509543807	-9.32329624924431	-2.25785958625183	3.25785958625183
246	Manes.01G029900.3.v7.1	5.33333333333333	0.41738	0.161435622214768	-3.69015227748277	-2.48392032103711	-11.7781238519654	12.7781238519654
247	Manes.01G030100.1.v7.1	1.66666666666667	2	0.583333333333333	0.538834951456311	0.636798195084485	0.166666666666665	0.833333333333335
248	Manes.01G030200.6.v7.1	1	0.32931	-0.897907746500258	-6.40516987406416	-7.82317684115382	-2.03665239440041	3.03665239440041
249	Manes.01G030400.2.v7.1	1.33333333333333	0.19376	-6.22543352601156	-0.560309565417779	0.630661746331947	-5.88136526286814	6.88136526286814
250	Manes.01G030500.1.v7.1	1.3	0.35918	-1.1875223723879	-1.9133401138975	-1.20275586179599	-2.61935519795089	3.61935519795089
251	Manes.01G030700.1.v7.1	1.4	0.39315	-1.18019294707582	-1.69398393729171	-1.21117932748122	-2.56098181355717	3.56098181355717
252	Manes.01G030800.1.v7.1	1.66666666666667	0.2756	-0.555048724860046	-4.33900062201949	-2.57419101237574	-5.04741170778908	6.04741170778908
253	Manes.01G030900.6.v7.1	2	0.1846	-9.83423618634886	-1.42557526560049	1.23743861772031	-9.83423618634886	10.8342361863489
254	Manes.01G031100.1.v7.1	0.333333333333333	0.14059	-20.3386442847998	-4.51248310690661	-7.80081841350976	-1.37096047608886	2.37096047608886
255	Manes.01G031200.3.v7.1	NA	0.10072	-3.96425734710087	-16.5876546011574	-20.0740731251121	NA	NA
256	Manes.01G031300.1.v7.1	0	0.38571	-11.9631069974852	-0.184283849152965	-0.429318766805312	1	0
257	Manes.01G031400.1.v7.1	0.5	0.13477	-15.3241077391111	-3.39706605767302	-1.70335243808569	-2.71002448616161	3.71002448616161
258	Manes.01G031600.1.v7.1	5	0.18189	-1.74891417889933	-5.71313778425943	-1.59639905754892	-26.4891417889933	27.4891417889933
259	Manes.01G031700.5.v7.1	1	0.25855	-0.933861922258751	-9.63624057242313	-27.2798194230437	-2.8677238445175	3.8677238445175
260	Manes.01G031800.8.v7.1	1.1	0.2556	-2.91236306729264	-2.79380661070802	-1.14088819055312	-3.30359937402191	4.30359937402191
261	Manes.01G031900.2.v7.1	1.25	0.24532	-1.54769280939181	-7.57223698218893	-15.8728190952619	-4.09538561878363	5.09538561878363
262	Manes.01G032000.1.v7.1	0.5	0.31514	-11.6927714666497	NA	NA	-0.586596433331218	1.58659643333122
263	Manes.01G032100.5.v7.1	0.2	0.17045	-34.2009386916984	-2.33603667339626	-7.23202810625267	-0.173364623056615	1.17336462305662
264	Manes.01G032300.1.v7.1	0.666666666666667	0.12759	-14.6752096559291	-1.53133453227504	-0.29690389924208	-4.22506988530972	5.22506988530972
265	Manes.01G032400.12.v7.1	0.428571428571429	0.28646	-5.39996276385301	-0.399072157078585	-0.555135865674071	-0.496095191550056	1.49609519155006
266	Manes.01G032500.1.v7.1	0.2	0.04178	-70.8046912398277	-6.97829902664752	-14.5560745739331	-3.78697941598851	4.78697941598851
267	Manes.01G032600.1.v7.1	2	0.2008	-3.26863972680706	-3.5001558013755	-2.08190505346762	-8.9601593625498	9.9601593625498
268	Manes.01G032800.1.v7.1	0.3125	0.06741	-60.4576048487931	-1.50482232280379	-0.501388794021627	-3.63581071057707	4.63581071057707
269	Manes.01G032900.2.v7.1	1	0.09358	-13.2480587020019	-3.36634056996831	-4.37533867865342	-9.68604402650139	10.6860440265014
270	Manes.01G033000.2.v7.1	0.666666666666667	0.17918	-8.30163336681921	-1.76230324226752	-1.29289013150709	-2.72065334672769	3.72065334672769
271	Manes.01G033100.1.v7.1	3	0.19022	-0.0514141520344864	-16.5235692005748	-186.50219044615	-14.7712122805173	15.7712122805173
272	Manes.01G033200.6.v7.1	0.333333333333333	0.24565	-7.14166497048646	-2.14239700615267	-3.41663438452734	-0.356944161747743	1.35694416174774
273	Manes.01G033250.1.v7.1	NA	2	NA	NA	NA	NA	NA
274	Manes.01G033300.1.v7.1	0.375	0.24183	-6.58108313002247	-1.59694547273497	-2.36140893648967	-0.550676094777323	1.55067609477732
275	Manes.01G033400.1.v7.1	0.75	0.50372	-1.26883415956711	-2.58372668386168	-6.92480654584826	-0.488922417215914	1.48892241721591
276	Manes.01G033500.1.v7.1	2.625	0.29208	-1.13982470556012	-2.37480924991196	0.517461395724972	-7.98726376335251	8.98726376335251
277	Manes.01G033600.1.v7.1	4	0.22355	-0.118318049653321	-10.1831804965332	12.4813986431074	-16.8930887944531	17.8930887944531
278	Manes.01G033700.1.v7.1	0.75	0.38734	-2.09805338978675	-1.33310193551842	-1.60547226992373	-0.936283368616719	1.93628336861672
279	Manes.01G033800.1.v7.1	0.25	0.30179	-10.597468438318	0.070295438654875	0.157792283139005	0.171609397262998	0.828390602737002
280	Manes.01G034000.3.v7.1	0.75	0.28112	-2.55719977233922	-2.7983658585995	-3.12588727818592	-1.66789982925441	2.66789982925441
281	Manes.01G034100.1.v7.1	0.857142857142857	0.30747	-3.33646643032925	-1.23982582132572	-0.729865419163195	-1.78772841949737	2.78772841949737
282	Manes.01G034200.1.v7.1	1.36363636363636	0.25442	-2.02346815985681	-4.30521851498027	-3.96354165563195	-4.35978446520069	5.35978446520069
283	Manes.01G034250.1.v7.1	0.666666666666667	0.36064	-0.663708961845608	-2.9282017154688	-7.6156356952719	-0.848565513161787	1.84856551316179
284	Manes.01G034300.3.v7.1	0	0.13399	-13.9264870512725	-4.998936251619	-7.92078288622085	1	0
285	Manes.01G034400.1.v7.1	1.6	0.42085	-0.188071759534276	-4.03420237090795	-4.68461063158814	-2.80182963050968	3.80182963050968
286	Manes.01G034500.1.v7.1	0	0.02519	-475.379515680826	-3.96228662167527	-8.22923522697499	1	0
287	Manes.01G034600.1.v7.1	0.571428571428571	0.30164	-4.52535030720948	-1.04623020946418	-0.587465607877143	-0.894405819614676	1.89440581961468
288	Manes.01G034700.3.v7.1	1	0.30874	-1.87908560241267	-1.4171427632196	0.0572155573712361	-2.23897130271426	3.23897130271426
289	Manes.01G034800.1.v7.1	2.66666666666667	0.26151	-1.67676188291079	-2.23910681629541	-1.43787542290283	-9.19718812537444	10.1971881253744
290	Manes.01G035000.1.v7.1	NA	0.27555	-0.0368872644321745	-7.15845405735393	-2.22603408367364	NA	NA
291	Manes.01G035100.4.v7.1	1	0.37972	-0.755679623582289	-4.61486219239996	-12.0638975782308	-1.63351943537343	2.63351943537343
292	Manes.01G035642.1.v7.1	1.71428571428571	0.67989	0.448440188854079	-3.12288577312529	-4.17460348337876	-1.5214162795242	2.5214162795242
293	Manes.01G035771.3.v7.1	1.16666666666667	0.45806	-0.697982311875688	-1.92417923696547	-0.641381038431432	-1.54697346781354	2.54697346781354
294	Manes.01G036071.1.v7.1	NA	1e-04	NA	NA	NA	NA	NA
295	Manes.01G036200.3.v7.1	1.66666666666667	0.50393	0.118043290845069	-3.94574185364573	-6.98121922975733	-2.307337659331	3.307337659331
296	Manes.01G036237.1.v7.1	5.33333333333333	0.33531	0.298278853457819	-9.37845575735886	0.651089774961665	-14.9056793216228	15.9056793216228
297	Manes.01G036274.1.v7.1	NA	0.68011	NA	NA	NA	NA	NA
298	Manes.01G036300.1.v7.1	0.727272727272727	0.27884	-3.38323849599133	-3.02807490244262	-7.52225992510324	-1.60820803067253	2.60820803067253
299	Manes.01G036311.1.v7.1	NA	0.79488	NA	NA	NA	NA	NA
300	Manes.01G036422.1.v7.1	2.0625	0.77097	0.474161892933051	-2.62836015434301	-3.01471336917	-1.6752013697031	2.6752013697031
301	Manes.01G036500.7.v7.1	0.75	0.34232	-2.65155410142557	-2.66853807399034	-1.0810717256318	-1.19093246085534	2.19093246085534
302	Manes.01G036600.1.v7.1	0.6	0.11147	-14.6992912891361	-4.05409779931947	-2.84035774126989	-4.38261415627523	5.38261415627523
303	Manes.01G036700.1.v7.1	0.842105263157895	0.26022	-3.74711443258419	-1.8849613314932	-1.09452410383751	-2.23612813449349	3.23612813449349
304	Manes.01G036800.1.v7.1	0	0.16145	-17.5816042118303	-1.83148254656462	-2.36167194477467	1	0
305	Manes.01G036900.3.v7.1	0.4	0.14436	-16.3178165696869	NA	NA	-1.7708506511499	2.7708506511499
306	Manes.01G037000.1.v7.1	0.5	0.11903	-16.8526421910443	-3.83423501985556	-5.32234016196192	-3.20062169201042	4.20062169201042
307	Manes.01G037100.4.v7.1	1.38888888888889	0.35234	-1.07404561153781	-3.82711983190896	-4.98087888795911	-2.94189955409233	3.94189955409233
308	Manes.01G037200.1.v7.1	0.956521739130435	0.26907	-3.02621374859083	-1.51115202614812	-1.09520839935052	-2.55491782484274	3.55491782484274
309	Manes.01G037280.1.v7.1	1.33333333333333	0.17584	-3.26524112829845	-5.82438580527753	10.478313618441	-6.58265089475279	7.58265089475279
310	Manes.01G037300.1.v7.1	NA	0.21116	0.0528509187346089	-8.90201312232	35.872307082953	NA	NA
311	Manes.01G037360.1.v7.1	0.666666666666667	0.14753	-9.16742357486613	-2.1669024249583	-0.654822373079785	-3.51885492216273	4.51885492216273
312	Manes.01G037400.3.v7.1	1	0.18973	-6.90597164391504	-2.284606576699	-1.12809487619362	-4.27064776261002	5.27064776261002
313	Manes.01G037440.1.v7.1	0.2	0.07849	-69.0726207160148	-1.98181364748999	10.4730866166718	-1.54809529876417	2.54809529876417
314	Manes.01G037500.1.v7.1	0.333333333333333	0.07737	-46.3913230795743	-2.15241616937302	22.3729192984718	-3.30830209814312	4.30830209814312
315	Manes.01G037520.1.v7.1	1.09090909090909	0.2257	-3.43066016836509	-1.92629648329229	-0.0303503908078211	-3.83344745639827	4.83344745639827
316	Manes.01G037600.2.v7.1	0	0.01628	-183.275184275184	-50.7263675158412	-69.8865023381152	1	0
317	Manes.01G037700.1.v7.1	0.166666666666667	0.08087	-79.3759119574626	-0.0752630362202353	1.51263096872502	-1.06092081942212	2.06092081942212
318	Manes.01G037900.1.v7.1	0.454545454545455	0.0879	-18.5026816187226	-8.1332980820074	-43.1374698063017	-4.1711655807219	5.1711655807219
319	Manes.01G038000.1.v7.1	0.285714285714286	0.13074	-29.5950741930549	-0.472744254634631	-5.61197285801377	-1.18536244236107	2.18536244236107
320	Manes.01G038033.6.v7.1	1.2	0.16686	-4.99304806424547	-4.40836044822153	-4.29172642070068	-6.19165767709457	7.19165767709457
321	Manes.01G038100.1.v7.1	0.619047619047619	0.13187	-11.8331515303533	-1.79747053176909	-1.69634586661303	-3.69437794075695	4.69437794075695
322	Manes.01G038200.2.v7.1	0.666666666666667	0.20914	-8.56297217175098	-1.04920832251807	-1.66195099028176	-2.18765739058366	3.18765739058366
323	Manes.01G038300.1.v7.1	0.538461538461538	0.22457	-6.9163636183719	-0.403812785715526	-0.0512515160444886	-1.39774474979533	2.39774474979533
324	Manes.01G038400.1.v7.1	3.63636363636364	0.58223	0.561480602277158	-9.3504041177433	-38.0023148927941	-5.24557930090109	6.24557930090109
325	Manes.01G038566.2.v7.1	NA	1e-04	NA	NA	NA	NA	NA
326	Manes.01G038600.1.v7.1	1.08333333333333	0.26936	-2.24844074844075	-1.85398722898723	0.0100064375587237	-3.02187902187901	4.02187902187901
327	Manes.01G038700.3.v7.1	0	0.1075	NA	NA	NA	1	0
328	Manes.01G038900.1.v7.1	1.16666666666667	0.47153	-0.817790717754665	-3.62394305527211	-9.58686634913099	-1.47421514361052	2.47421514361052
329	Manes.01G039100.2.v7.1	4.66666666666667	0.88199	0.676057227730149	-3.06647714687349	-3.25531528341011	-4.29106528040757	5.29106528040757
330	Manes.01G039200.1.v7.1	0.6	0.20202	-6.07143564286421	-3.41486927973414	-3.85236876365909	-1.97000297000297	2.97000297000297
331	Manes.01G039300.1.v7.1	0.545454545454545	0.0904	-22.9675516224189	-1.69803582991582	7.50154192742689	-5.03378921962992	6.03378921962992
332	Manes.01G039400.2.v7.1	2	0.20578	-1.42977937603266	-5.57716141443322	-3.44233465444656	-8.71911750413063	9.71911750413063
333	Manes.01G039500.1.v7.1	1	0.31883	-2.92058463758116	-1.40622141115668	-1.42916584349677	-2.13646771006492	3.13646771006492
334	Manes.01G039600.1.v7.1	0	0.27852	NA	NA	NA	1	0
335	Manes.01G039700.1.v7.1	5	0.05493	-5.06832938891923	-23.077564994744	-0.0342260302620403	-90.0249408337885	91.0249408337885
336	Manes.01G040000.4.v7.1	1.33333333333333	0.22365	-3.47127207690588	-2.4610265030443	-0.195200272324308	-4.96169610254116	5.96169610254116
337	Manes.01G040100.1.v7.1	0.4	0.26119	-8.57157624717638	-0.506850557788411	-0.901192927160922	-0.531452199548222	1.53145219954822
338	Manes.01G040200.1.v7.1	0.666666666666667	0.01832	-353.803493449782	-5.53155674989736	10.8350824333357	-35.3901018922853	36.3901018922853
339	Manes.01G040400.1.v7.1	0.333333333333333	0.02766	-288.226319595083	-2.70073046725992	1.92874024924868	-11.0510966497951	12.0510966497951
340	Manes.01G040500.1.v7.1	0.4	0.27284	-6.33030347456385	-2.14893318273517	-3.60827147240312	-0.466060694912769	1.46606069491277
341	Manes.01G040601.1.v7.1	3.5	0.29602	-1.45683645453931	-3.36483753773661	-2.46219847415549	-10.8235254374704	11.8235254374704
342	Manes.01G040700.6.v7.1	1	0.11985	-8.38673341677096	-4.19517321179777	-2.63648471666559	-7.34376303712975	8.34376303712975
343	Manes.01G041000.2.v7.1	1.92857142857143	0.72855	0.255825029580955	-1.60977276518965	-1.88600989300432	-1.6471366804906	2.6471366804906
344	Manes.01G041100.1.v7.1	1.24324324324324	0.3115	-1.43359395226014	-3.55103389670475	-3.51312445601181	-2.99115005856578	3.99115005856578
345	Manes.01G041200.1.v7.1	1	0.36155	-1.76586917438805	-0.843912782925368	-0.41416214238873	-1.76586917438805	2.76586917438805
346	Manes.01G041300.5.v7.1	0.318181818181818	0.1431	-23.9575721273835	-0.991700104907652	-0.983210146630719	-1.22349278953052	2.22349278953052
347	Manes.01G041400.2.v7.1	0.75	0.48812	-1.73156873992734	-1.21939960119096	-2.98949076131842	-0.536507416209129	1.53650741620913
348	Manes.01G041500.1.v7.1	0	0.77987	NA	NA	NA	1	0
349	Manes.01G041700.1.v7.1	1.64	0.36218	-0.963419048846184	-1.7655769540315	-0.614098580000927	-3.52813518140151	4.52813518140151
350	Manes.01G041800.1.v7.1	1.23076923076923	0.29149	-1.66828288372767	-3.92714670063998	-3.26752994345088	-3.22233775007455	4.22233775007455
351	Manes.01G041900.2.v7.1	0.923076923076923	0.19851	-4.87711786140077	-1.18292949137743	-0.593428260200552	-3.6500273189105	4.6500273189105
352	Manes.01G042100.2.v7.1	5	0.2206	-0.813236627379873	-4.03676840938854	1.38080406320981	-21.6654578422484	22.6654578422484
353	Manes.01G042200.1.v7.1	0.625	0.14255	-10.4792257899939	-3.50153497772654	-4.22912711335562	-3.38442651701157	4.38442651701157
354	Manes.01G042400.4.v7.1	0.214285714285714	0.16836	-30.6781499960402	0.30704046883662	0.301044448036493	-0.2727828123409	1.2727828123409
355	Manes.01G042600.3.v7.1	0.875	0.15003	-7.56971462850287	-4.71314308566858	-5.98677468807314	-4.83216689995334	5.83216689995334
356	Manes.01G042700.7.v7.1	0.944444444444444	0.35998	-2.85823903797125	-1.44709009044878	-1.16033723560015	-1.62360254582045	2.62360254582045
357	Manes.01G042800.1.v7.1	0.4	0.04817	-50.8995225243928	-3.96815942113845	-0.457054918076119	-7.30392360390285	8.30392360390285
358	Manes.01G042900.1.v7.1	1.33333333333333	0.5969	-0.00519349974870176	-1.0408474085807	-1.94026258174357	-1.23376333277489	2.23376333277489
359	Manes.01G043000.4.v7.1	2.2	0.40946	-0.424640583532783	-2.13682330319145	0.315658248725876	-4.37293020075221	5.37293020075221
360	Manes.01G043100.1.v7.1	0.875	0.51381	-1.50231464104296	-0.66820976069531	-0.241472186942177	-0.702964130709796	1.7029641307098
361	Manes.01G043200.4.v7.1	0.9375	0.29074	-2.43949920891518	-2.92455678965963	-3.09470109473497	-2.22453050835798	3.22453050835798
362	Manes.01G043300.3.v7.1	4.5	0.09885	-2.03490136570561	-12.2074411285337	-5.25948406676783	-44.5235204855842	45.5235204855842
363	Manes.01G043400.3.v7.1	0.4	0.14793	-22.659839113094	-0.4382880919814	6.47464304453615	-1.70398161292503	2.70398161292503
364	Manes.01G043500.1.v7.1	1.25	0.26797	-2.23419288228782	-3.03030189946636	-0.82560104323947	-3.66470127253051	4.66470127253051
365	Manes.01G043600.1.v7.1	1.75	0.18135	-2.85993934381031	-4.21342456826328	-1.98930556474782	-8.64984835952578	9.64984835952578
366	Manes.01G043700.1.v7.1	0.666666666666667	0.13128	-12.3302864107252	-2.06262839480578	-1.47352341610831	-4.07820434694292	5.07820434694292
367	Manes.01G043800.1.v7.1	0.666666666666667	0.19729	-5.33585077804248	-3.70226997502911	-4.39613510377442	-2.37912041495599	3.37912041495599
368	Manes.01G043900.1.v7.1	0	0.09959	NA	NA	NA	1	0
369	Manes.01G044000.1.v7.1	4	0.41824	0.264316402801483	-5.96500449086857	-4.00850723153244	-8.56388676358072	9.56388676358072
370	Manes.01G044020.1.v7.1	1	0.25136	-2.97835773392744	-2.83627352914431	-3.35060173242357	-2.97835773392744	3.97835773392744
